confusion_category,position_relative_to_snv,mean_attention,plot_attention,baseline
FN,-128,0.016031192978844047,0.016031192978844047,0.0
FN,-127,0.017890687808394434,0.017890687808394434,0.0
FN,-126,0.018748280564323067,0.018748280564323067,0.0
FN,-125,0.0189124262239784,0.0189124262239784,0.0
FN,-124,0.018963291672989727,0.018963291672989727,0.0
FN,-123,0.019028060641139745,0.019028060641139745,0.0
FN,-122,0.018842118037864567,0.018842118037864567,0.0
FN,-121,0.0183722079731524,0.0183722079731524,0.0
FN,-120,0.018450124394148587,0.018450124394148587,0.0
FN,-119,0.018374895816668867,0.018374895816668867,0.0
FN,-118,0.01827307599596679,0.01827307599596679,0.0
FN,-117,0.01828661556355655,0.01828661556355655,0.0
FN,-116,0.018275063754990696,0.018275063754990696,0.0
FN,-115,0.018213783046230673,0.018213783046230673,0.0
FN,-114,0.018219835748896004,0.018219835748896004,0.0
FN,-113,0.018292244970798493,0.018292244970798493,0.0
FN,-112,0.018344476446509363,0.018344476446509363,0.0
FN,-111,0.018445992590859533,0.018445992590859533,0.0
FN,-110,0.018440677421167492,0.018440677421167492,0.0
FN,-109,0.01862798354588449,0.01862798354588449,0.0
FN,-108,0.018701224653050304,0.018701224653050304,0.0
FN,-107,0.018645589835941792,0.018645589835941792,0.0
FN,-106,0.01863562664017081,0.01863562664017081,0.0
FN,-105,0.0187248573359102,0.0187248573359102,0.0
FN,-104,0.018550548413768412,0.018550548413768412,0.0
FN,-103,0.018680989956483245,0.018680989956483245,0.0
FN,-102,0.01878075906075537,0.01878075906075537,0.0
FN,-101,0.018840330010280012,0.018840330010280012,0.0
FN,-100,0.01869122794829309,0.01869122794829309,0.0
FN,-99,0.01857305102981627,0.01857305102981627,0.0
FN,-98,0.018622644897550344,0.018622644897550344,0.0
FN,-97,0.018618396045640112,0.018618396045640112,0.0
FN,-96,0.018695425409823656,0.018695425409823656,0.0
FN,-95,0.01864736808463931,0.01864736808463931,0.0
FN,-94,0.018682116037234665,0.018682116037234665,0.0
FN,-93,0.018794599594548343,0.018794599594548343,0.0
FN,-92,0.018811582885682583,0.018811582885682583,0.0
FN,-91,0.018904406391084195,0.018904406391084195,0.0
FN,-90,0.018890837952494622,0.018890837952494622,0.0
FN,-89,0.01899363437667489,0.01899363437667489,0.0
FN,-88,0.01899049639701843,0.01899049639701843,0.0
FN,-87,0.019093015678226948,0.019093015678226948,0.0
FN,-86,0.019128577271476387,0.019128577271476387,0.0
FN,-85,0.019005577359348536,0.019005577359348536,0.0
FN,-84,0.01903476083651185,0.01903476083651185,0.0
FN,-83,0.019075316591188312,0.019075316591188312,0.0
FN,-82,0.018837053263559937,0.018837053263559937,0.0
FN,-81,0.01893250842578709,0.01893250842578709,0.0
FN,-80,0.019077230794355273,0.019077230794355273,0.0
FN,-79,0.01915897157974541,0.01915897157974541,0.0
FN,-78,0.019349755262956025,0.019349755262956025,0.0
FN,-77,0.019572311462834478,0.019572311462834478,0.0
FN,-76,0.019483839515596627,0.019483839515596627,0.0
FN,-75,0.019423637352883816,0.019423637352883816,0.0
FN,-74,0.019533555814996363,0.019533555814996363,0.0
