confusion_category,position_relative_to_snv,mean_attention,plot_attention,baseline
FN,-206,0.008923749132081866,0.008923749132081866,0.0
FN,-205,0.008935067472048103,0.008935067472048103,0.0
FN,-204,0.008853742722421884,0.008853742722421884,0.0
FN,-203,0.008919440666213632,0.008919440666213632,0.0
FN,-202,0.008968453076668083,0.008968453076668083,0.0
FN,-201,0.008970968862995506,0.008970968862995506,0.0
FN,-200,0.00925772556103766,0.00925772556103766,0.0
FN,-199,0.009278492536395788,0.009278492536395788,0.0
FN,-198,0.009253676449880004,0.009253676449880004,0.0
FN,-197,0.009287633951753377,0.009287633951753377,0.0
FN,-196,0.00938119008205831,0.00938119008205831,0.0
FN,-195,0.00938691848423332,0.00938691848423332,0.0
FN,-194,0.009408305422402919,0.009408305422402919,0.0
FN,-193,0.009442159617319703,0.009442159617319703,0.0
FN,-192,0.009509664536453783,0.009509664536453783,0.0
FN,-191,0.009497723914682865,0.009497723914682865,0.0
FN,-190,0.009629210587590933,0.009629210587590933,0.0
FN,-189,0.009579966589808465,0.009579966589808465,0.0
FN,-188,0.009617594284936786,0.009617594284936786,0.0
FN,-187,0.009699991764500737,0.009699991764500737,0.0
FN,-186,0.009748726151883602,0.009748726151883602,0.0
FN,-185,0.009760536719113588,0.009760536719113588,0.0
FN,-184,0.009647623817436397,0.009647623817436397,0.0
FN,-183,0.009531541033647955,0.009531541033647955,0.0
FN,-182,0.00937209145631641,0.00937209145631641,0.0
FN,-181,0.0093532543675974,0.0093532543675974,0.0
FN,-180,0.009376209871843457,0.009376209871843457,0.0
FN,-179,0.009187307259999215,0.009187307259999215,0.0
FN,-178,0.00904520955402404,0.00904520955402404,0.0
FN,-177,0.009040571441873908,0.009040571441873908,0.0
FN,-176,0.009318157061934472,0.009318157061934472,0.0
FN,-175,0.009189009154215454,0.009189009154215454,0.0
FN,-174,0.009286994501017033,0.009286994501017033,0.0
FN,-173,0.009337337771430611,0.009337337771430611,0.0
FN,-172,0.009391841604374349,0.009391841604374349,0.0
FN,-171,0.009442019117996097,0.009442019117996097,0.0
FN,-170,0.009481821544468402,0.009481821544468402,0.0
FN,-169,0.009303878745995461,0.009303878745995461,0.0
FN,-168,0.009322175574488938,0.009322175574488938,0.0
FN,-167,0.009248622842133045,0.009248622842133045,0.0
FN,-166,0.00924734964966774,0.00924734964966774,0.0
FN,-165,0.009428392248228192,0.009428392248228192,0.0
FN,-164,0.009470963096246123,0.009470963096246123,0.0
FN,-163,0.009449533596634864,0.009449533596634864,0.0
FN,-162,0.009423422706313432,0.009423422706313432,0.0
FN,-161,0.009509950829669832,0.009509950829669832,0.0
FN,-160,0.009463357310742139,0.009463357310742139,0.0
FN,-159,0.009430923578329385,0.009430923578329385,0.0
FN,-158,0.009508594698272645,0.009508594698272645,0.0
FN,-157,0.009491756823845208,0.009491756823845208,0.0
FN,-156,0.009531059078872204,0.009531059078872204,0.0
FN,-155,0.00967339306138456,0.00967339306138456,0.0
FN,-154,0.009495090297423302,0.009495090297423302,0.0
FN,-153,0.009549834639765322,0.009549834639765322,0.0
FN,-152,0.009554865309037269,0.009554865309037269,0.0
FN,-151,0.009594926061108709,0.009594926061108709,0.0
FN,-150,0.009686437570489943,0.009686437570489943,0.0
FN,-149,0.00953815842512995,0.00953815842512995,0.0
FN,-148,0.009490479552187025,0.009490479552187025,0.0
FN,-147,0.0096125348797068,0.0096125348797068,0.0
FN,-146,0.00968821523245424,0.00968821523245424,0.0
FN,-145,0.009669670453295112,0.009669670453295112,0.0
FN,-144,0.009675026051700114,0.009675026051700114,0.0
FN,-143,0.009650524780154228,0.009650524780154228,0.0
FN,-142,0.009599753986112774,0.009599753986112774,0.0
FN,-141,0.009567017736844718,0.009567017736844718,0.0
FN,-140,0.009399028779007494,0.009399028779007494,0.0
FN,-139,0.009267362477257847,0.009267362477257847,0.0
FN,-138,0.009220906835980713,0.009220906835980713,0.0
FN,-137,0.00921801364980638,0.00921801364980638,0.0
FN,-136,0.00940198550466448,0.00940198550466448,0.0
FN,-135,0.009389285431243479,0.009389285431243479,0.0
FN,-134,0.009329361780546606,0.009329361780546606,0.0
FN,-133,0.009290944342501462,0.009290944342501462,0.0
FN,-132,0.009221974578686058,0.009221974578686058,0.0
FN,-131,0.009247468272224068,0.009247468272224068,0.0
FN,-130,0.009411042579449714,0.009411042579449714,0.0
FN,-129,0.009427299653179944,0.009427299653179944,0.0
FN,-128,0.009374240273609757,0.009374240273609757,0.0
FN,-127,0.009300815216265619,0.009300815216265619,0.0
FN,-126,0.009316599676385522,0.009316599676385522,0.0
FN,-125,0.009290654016658663,0.009290654016658663,0.0
FN,-124,0.009346235683187843,0.009346235683187843,0.0
FN,-123,0.009263757867738604,0.009263757867738604,0.0
FN,-122,0.009378617727197707,0.009378617727197707,0.0
FN,-121,0.009470738205127418,0.009470738205127418,0.0
FN,-120,0.009507641182281076,0.009507641182281076,0.0
FN,-119,0.009356880001723767,0.009356880001723767,0.0
FN,-118,0.009350207173265518,0.009350207173265518,0.0
FN,-117,0.009306948985904456,0.009306948985904456,0.0
FN,-116,0.00938197918701917,0.00938197918701917,0.0
FN,-115,0.009265323113650083,0.009265323113650083,0.0
FN,-114,0.009309390392154455,0.009309390392154455,0.0
FN,-113,0.009368587257340551,0.009368587257340551,0.0
FN,-112,0.009349171174690127,0.009349171174690127,0.0
FN,-111,0.009356255936436355,0.009356255936436355,0.0
FN,-110,0.009383877241052687,0.009383877241052687,0.0
FN,-109,0.009544276352971792,0.009544276352971792,0.0
FN,-108,0.00957115083001554,0.00957115083001554,0.0
FN,-107,0.009668378541246057,0.009668378541246057,0.0
FN,-106,0.009849856928922237,0.009849856928922237,0.0
FN,-105,0.00985235155094415,0.00985235155094415,0.0
FN,-104,0.009881034675054252,0.009881034675054252,0.0
FN,-103,0.009815024146810174,0.009815024146810174,0.0
FN,-102,0.00981229854747653,0.00981229854747653,0.0
FN,-101,0.010023059025406837,0.010023059025406837,0.0
FN,-100,0.009997594114392995,0.009997594114392995,0.0
FN,-99,0.01001889537088573,0.01001889537088573,0.0
FN,-98,0.010046511408872902,0.010046511408872902,0.0
FN,-97,0.010058202114887536,0.010058202114887536,0.0
FN,-96,0.009979658420197665,0.009979658420197665,0.0
FN,-95,0.01001691648736596,0.01001691648736596,0.0
FN,-94,0.009784577637910843,0.009784577637910843,0.0
FN,-93,0.009818161306902766,0.009818161306902766,0.0
FN,-92,0.009819494737312197,0.009819494737312197,0.0
FN,-91,0.009836278609000146,0.009836278609000146,0.0
FN,-90,0.009893669788725674,0.009893669788725674,0.0
FN,-89,0.009818707681261004,0.009818707681261004,0.0
FN,-88,0.009629425411112606,0.009629425411112606,0.0
FN,-87,0.009675681279040872,0.009675681279040872,0.0
FN,-86,0.009634275333955883,0.009634275333955883,0.0
FN,-85,0.009649069281294942,0.009649069281294942,0.0
FN,-84,0.009738143384456634,0.009738143384456634,0.0
FN,-83,0.009705223944038152,0.009705223944038152,0.0
FN,-82,0.009682099432684482,0.009682099432684482,0.0
FN,-81,0.009641342698596417,0.009641342698596417,0.0
FN,-80,0.009634302449412643,0.009634302449412643,0.0
FN,-79,0.009592277011834086,0.009592277011834086,0.0
FN,-78,0.009758516266010701,0.009758516266010701,0.0
FN,-77,0.00976690426003188,0.00976690426003188,0.0
FN,-76,0.009798404010944069,0.009798404010944069,0.0
FN,-75,0.009738551918417215,0.009738551918417215,0.0
FN,-74,0.009841262772679328,0.009841262772679328,0.0
FN,-73,0.00985103911254555,0.00985103911254555,0.0
FN,-72,0.009823199342936278,0.009823199342936278,0.0
FN,-71,0.009746401365846395,0.009746401365846395,0.0
FN,-70,0.00978882187511772,0.00978882187511772,0.0
FN,-69,0.009759675390087067,0.009759675390087067,0.0
FN,-68,0.009837060258723796,0.009837060258723796,0.0
FN,-67,0.009711614190600813,0.009711614190600813,0.0
FN,-66,0.009790831431746482,0.009790831431746482,0.0
FN,-65,0.00975354072637856,0.00975354072637856,0.0
FN,-64,0.009712339080870151,0.009712339080870151,0.0
FN,-63,0.009656458999961615,0.009656458999961615,0.0
FN,-62,0.009660672191530465,0.009660672191530465,0.0
FN,-61,0.009601378105580807,0.009601378105580807,0.0
FN,-60,0.0096259855479002,0.0096259855479002,0.0
FN,-59,0.009796936949715018,0.009796936949715018,0.0
FN,-58,0.009819482290185987,0.009819482290185987,0.0
FN,-57,0.009758905689232052,0.009758905689232052,0.0
FN,-56,0.009743999615311623,0.009743999615311623,0.0
FN,-55,0.009723730757832528,0.009723730757832528,0.0
FN,-54,0.009751521800644695,0.009751521800644695,0.0
FN,-53,0.009686284861527384,0.009686284861527384,0.0
FN,-52,0.009813286843709648,0.009813286843709648,0.0
FN,-51,0.009834382133558393,0.009834382133558393,0.0
FN,-50,0.009757615402340889,0.009757615402340889,0.0
FN,-49,0.009787818472832442,0.009787818472832442,0.0
FN,-48,0.009704470727592706,0.009704470727592706,0.0
FN,-47,0.009660575310699642,0.009660575310699642,0.0
FN,-46,0.009741911734454333,0.009741911734454333,0.0
FN,-45,0.009662755257450044,0.009662755257450044,0.0
FN,-44,0.009870016393251716,0.009870016393251716,0.0
FN,-43,0.009871225054375828,0.009871225054375828,0.0
FN,-42,0.009799492196179926,0.009799492196179926,0.0
FN,-41,0.009812047658488154,0.009812047658488154,0.0
FN,-40,0.009827394243329764,0.009827394243329764,0.0
FN,-39,0.010261564366519451,0.010261564366519451,0.0
FN,-38,0.010198809346184135,0.010198809346184135,0.0
FN,-37,0.010157019142061472,0.010157019142061472,0.0
FN,-36,0.010142229106277227,0.010142229106277227,0.0
FN,-35,0.010159182325005532,0.010159182325005532,0.0
FN,-34,0.010224229828454555,0.010224229828454555,0.0
FN,-33,0.01028428322635591,0.01028428322635591,0.0
FN,-32,0.010427276147529483,0.010427276147529483,0.0
FN,-31,0.009930281769484281,0.009930281769484281,0.0
FN,-30,0.009975374387577176,0.009975374387577176,0.0
FN,-29,0.009944439576938748,0.009944439576938748,0.0
FN,-28,0.009835580484941603,0.009835580484941603,0.0
FN,-27,0.009995121192187071,0.009995121192187071,0.0
FN,-26,0.010069845039397477,0.010069845039397477,0.0
FN,-25,0.009960025618784129,0.009960025618784129,0.0
FN,-24,0.00997197645250708,0.00997197645250708,0.0
FN,-23,0.009942317898385226,0.009942317898385226,0.0
FN,-22,0.00996456599328667,0.00996456599328667,0.0
FN,-21,0.009916255427524447,0.009916255427524447,0.0
FN,-20,0.009849445004947483,0.009849445004947483,0.0
FN,-19,0.009864428876899183,0.009864428876899183,0.0
FN,-18,0.010051274523139,0.010051274523139,0.0
FN,-17,0.010071496916934848,0.010071496916934848,0.0
FN,-16,0.010034253932535648,0.010034253932535648,0.0
FN,-15,0.010077279647812248,0.010077279647812248,0.0
FN,-14,0.010070802792906761,0.010070802792906761,0.0
FN,-13,0.010140871433541178,0.010140871433541178,0.0
FN,-12,0.010051214024424554,0.010051214024424554,0.0
FN,-11,0.010130858616903424,0.010130858616903424,0.0
FN,-10,0.010121732419356703,0.010121732419356703,0.0
FN,-9,0.010191905871033668,0.010191905871033668,0.0
FN,-8,0.010112684974446893,0.010112684974446893,0.0
FN,-7,0.009984595449641347,0.009984595449641347,0.0
FN,-6,0.009909801576286554,0.009909801576286554,0.0
FN,-5,0.009953278014436365,0.009953278014436365,0.0
FN,-4,0.010194511665031315,0.010194511665031315,0.0
FN,-3,0.010168524216860533,0.010168524216860533,0.0
FN,-2,0.009926023986190557,0.009926023986190557,0.0
FN,-1,0.009922995120286942,0.009922995120286942,0.0
FN,0,0.00988643486984074,0.00988643486984074,0.0
FN,1,0.009851980432868003,0.009851980432868003,0.0
FN,2,0.0098667355440557,0.0098667355440557,0.0
FN,3,0.00985488636419177,0.00985488636419177,0.0
FN,4,0.009868290671147407,0.009868290671147407,0.0
FN,5,0.00986253605224192,0.00986253605224192,0.0
FN,6,0.009746471699327231,0.009746471699327231,0.0
FN,7,0.00973982958123088,0.00973982958123088,0.0
FN,8,0.00971825691871345,0.00971825691871345,0.0
FN,9,0.009632870033383369,0.009632870033383369,0.0
FN,10,0.009474271731451154,0.009474271731451154,0.0
FN,11,0.009517742693424225,0.009517742693424225,0.0
FN,12,0.009648698717355728,0.009648698717355728,0.0
FN,13,0.009725965466350317,0.009725965466350317,0.0
FN,14,0.009666342982091009,0.009666342982091009,0.0
FN,15,0.009767583832144737,0.009767583832144737,0.0
FN,16,0.009782952396199108,0.009782952396199108,0.0
FN,17,0.009754509306512773,0.009754509306512773,0.0
FN,18,0.00967172909528017,0.00967172909528017,0.0
FN,19,0.009739098222926259,0.009739098222926259,0.0
FN,20,0.009607761087827384,0.009607761087827384,0.0
