confusion_category,position_relative_to_snv,v
FN,-100,0.0074045570691426595
FN,-99,0.009943907260894775
FN,-98,0.006600988705952962
FN,-97,0.005063548088073731
FN,-96,0.007706263860066732
FN,-95,0.01054123838742574
FN,-94,0.007707688013712565
FN,-93,0.008492872714996338
FN,-92,0.008902092774709066
FN,-91,0.005585002899169922
FN,-90,0.00956085443496704
FN,-89,0.007173943519592285
FN,-88,0.005546669165293375
FN,-87,0.006571913560231527
FN,-86,0.008657830556233724
FN,-85,0.01091113567352295
FN,-84,0.006834083398183187
FN,-83,0.007108363310496012
FN,-82,0.005582758585611979
FN,-81,0.005752866268157959
FN,-80,0.00579991340637207
FN,-79,0.006200431982676188
FN,-78,0.007754985491434733
FN,-77,0.0070505070686340335
FN,-76,0.007138147354125977
FN,-75,0.0030460906028747558
FN,-74,0.007471886475880941
FN,-73,0.011697343190511068
FN,-72,0.005573813915252686
FN,-71,0.006836840311686198
FN,-70,0.007208118438720703
FN,-69,0.007838528951009114
FN,-68,0.008610033988952636
FN,-67,0.0076768835385640465
FN,-66,0.004093268712361654
FN,-65,0.005013030370076498
FN,-64,0.006363912423451742
FN,-63,0.0046975429852803546
FN,-62,0.006443506876627604
FN,-61,0.0058965420722961424
FN,-60,0.006237345536549886
FN,-59,0.004615729649861654
FN,-58,0.008038397630055746
FN,-57,0.007512228488922119
FN,-56,0.006980428695678711
FN,-55,0.0065070056915283205
FN,-54,0.005397566159566244
FN,-53,0.004188667933146159
FN,-52,0.004546618461608887
FN,-51,0.008460853099822998
FN,-50,0.00722330649693807
FN,-49,0.010064663887023926
FN,-48,0.009628230730692544
FN,-47,0.010189913113911946
FN,-46,0.008856998284657797
FN,-45,0.006840411027272543
FN,-44,0.007223047415415446
FN,-43,0.006504324277242025
FN,-42,0.007867922782897949
FN,-41,0.00725851058959961
FN,-40,0.008306051095326741
FN,-39,0.010101320743560792
FN,-38,0.008164003690083821
FN,-37,0.00735699733098348
FN,-36,0.0076014765103658045
FN,-35,0.007565152645111084
FN,-34,0.006049642562866211
FN,-33,0.005425721804300943
FN,-32,0.005291229883829752
FN,-31,0.005016107559204102
FN,-30,0.004091681639353435
FN,-29,0.005978626410166422
FN,-28,0.006445497671763101
FN,-27,0.007059558232625326
FN,-26,0.006364173889160156
FN,-25,0.005809043248494466
FN,-24,0.006368470986684163
FN,-23,0.006206575234731039
FN,-22,0.008431477546691895
FN,-21,0.00727365255355835
FN,-20,0.004347496032714844
FN,-19,0.004750540256500244
FN,-18,0.007301818529764811
FN,-17,0.011633394559224446
FN,-16,0.01057517687479655
FN,-15,0.007843851248423258
FN,-14,0.0067750493685404456
FN,-13,0.0032093898455301923
FN,-12,0.010891912778218587
FN,-11,0.004300361474355061
FN,-10,0.006390817165374756
FN,-9,0.009216392834981282
FN,-8,0.007714965343475342
FN,-7,0.01101037581761678
FN,-6,0.008322913646697998
FN,-5,0.005187005996704102
FN,-4,0.00987358013788859
FN,-3,0.008380001386006674
FN,-2,0.005890914599100749
FN,-1,0.009013254642486573
FN,0,0.004942160447438558
FN,1,0.009440876642862955
FN,2,0.007135655085245768
FN,3,0.005202860037485758
FN,4,0.003840465545654297
FN,5,0.005822813510894776
FN,6,0.005601189136505127
FN,7,0.005150763988494873
FN,8,0.00926154375076294
FN,9,0.01061998764673869
FN,10,0.011649543444315593
FN,11,0.006330012480417887
FN,12,0.006563670635223388
FN,13,0.009446946779886882
FN,14,0.010948058764139812
FN,15,0.00698103666305542
FN,16,0.006300483544667562
FN,17,0.007347252368927002
FN,18,0.009013907114664713
FN,19,0.011272250016530354
FN,20,0.009891454378763834
FN,21,0.011581644217173259
FN,22,0.00970620075861613
FN,23,0.008650570710500082
FN,24,0.00623300552368164
FN,25,0.008017947673797607
FN,26,0.011502729256947834
FN,27,0.006250757376352945
FN,28,0.006727434794108073
FN,29,0.008898400465647379
FN,30,0.009349244435628255
FN,31,0.0093745223681132
FN,32,0.00838273843129476
FN,33,0.005562561353047689
FN,34,0.013363315264383953
FN,35,0.007411259810129801
FN,36,0.009630972146987915
FN,37,0.004452668825785319
FN,38,0.011052454312642415
FN,39,0.016254816850026447
FN,40,0.01728455702463786
FN,41,0.01575526475906372
FN,42,0.00868904193242391
FN,43,0.007519217332204183
FN,44,0.003913012345631917
FN,45,0.005420807997385661
FN,46,0.004809791247049968
FN,47,0.015913129647572834
FN,48,0.007684217294057211
FN,49,0.006611231962839762
FN,50,0.004647571245829264
FN,51,0.00541684627532959
FN,52,0.006319732666015625
FN,53,0.005412412484486898
FN,54,0.005602162679036459
FN,55,0.005477085908253988
FN,56,0.004804338614145915
FN,57,0.007447044054667154
FN,58,0.005078693230946859
FN,59,0.006776776313781738
FN,60,0.007388067245483398
FN,61,0.007629934151967367
FN,62,0.007692922751108805
FN,63,0.007235902150472005
FN,64,0.005115311940511068
FN,65,0.0037625749905904134
FN,66,0.004056212107340495
FN,67,0.00547066847483317
FN,68,0.0038147592544555665
FN,69,0.007971398830413819
FN,70,0.007469496726989746
FN,71,0.006441175937652588
FN,72,0.00686800479888916
FN,73,0.004511942863464355
FN,74,0.0068204836050669345
FN,75,0.010226834217707315
FN,76,0.0048589030901590976
FN,77,0.0033377591768900556
FN,78,0.005810190041859945
FN,79,0.007422231833140055
FN,80,0.006880412896474203
FN,81,0.0067530886332194005
FN,82,0.004967787265777588
FN,83,0.0034716097513834638
FN,84,0.007879287401835123
FN,85,0.00800260305404663
FN,86,0.0063705134391784666
FN,87,0.005494598547617594
FN,88,0.0046035504341125485
FN,89,0.003628612359364827
FN,90,0.004057524204254151
FN,91,0.00272838830947876
FN,92,0.005886004765828451
FN,93,0.008289117018381755
FN,94,0.009057683149973551
FN,95,0.004225194454193115
FN,96,0.005818689664204916
FN,97,0.006010008653004964
FN,98,0.00670218308766683
FN,99,0.0060436216990152995
FN,100,0.006759130160013834
FP,-100,0.009355777104695637
FP,-99,0.010788723627726237
FP,-98,0.01324067989985148
FP,-97,0.005901121298472086
FP,-96,0.02481484889984131
FP,-95,0.034257823626200355
FP,-94,0.022943790753682455
FP,-93,0.009836273193359375
FP,-92,0.005773877302805582
FP,-91,0.008836653232574463
FP,-90,0.008614984353383382
FP,-89,0.010584532419840496
FP,-88,0.003945027192433675
FP,-87,0.008129458427429199
FP,-86,0.00791843811670939
FP,-85,0.006649511655171712
FP,-84,0.008961692651112874
FP,-83,0.009675848484039306
FP,-82,0.009240695635477702
FP,-81,0.0509884230295817
FP,-80,0.056546597480773925
FP,-79,0.056327218612035115
FP,-78,0.0801688512166341
FP,-77,0.01734791835149129
FP,-76,0.006211147308349609
FP,-75,0.011217214266459148
FP,-74,0.007194832960764567
FP,-73,0.010473256905873616
FP,-72,0.007760759989420572
FP,-71,0.004328177769978842
FP,-70,0.005554931958516439
FP,-69,0.006562369664510091
FP,-68,0.009156066576639811
FP,-67,0.005407853921254476
FP,-66,0.005338013172149658
FP,-65,0.005679450035095215
FP,-64,0.005272465546925862
FP,-63,0.003728813330332438
FP,-62,0.003661852677663167
FP,-61,0.007062905629475912
FP,-60,0.005614017645517984
FP,-59,0.00425919771194458
FP,-58,0.006380704243977865
FP,-57,0.011218597888946533
FP,-56,0.008602737585703532
FP,-55,0.006694849332173665
FP,-54,0.006666955153147379
FP,-53,0.007985695997873942
FP,-52,0.007449236710866293
FP,-51,0.010777277946472168
FP,-50,0.010916786988576253
FP,-49,0.006290334065755208
FP,-48,0.006976629892985026
FP,-47,0.008004293441772461
FP,-46,0.006614224116007487
FP,-45,0.004305124282836914
FP,-44,0.006382086277008057
FP,-43,0.013025484879811604
FP,-42,0.010923290252685547
FP,-41,0.010335396925608318
FP,-40,0.00553215503692627
FP,-39,0.0074173267682393395
FP,-38,0.005576117833455404
FP,-37,0.005140270392100016
FP,-36,0.006453039646148681
FP,-35,0.006110718250274658
FP,-34,0.009843979676564535
FP,-33,0.011214351654052735
FP,-32,0.00975743293762207
FP,-31,0.007825938860575359
FP,-30,0.0063519247372945155
FP,-29,0.002618305683135986
FP,-28,0.005318363507588705
FP,-27,0.003829057216644287
FP,-26,0.008187150955200196
FP,-25,0.004490772088368734
FP,-24,0.005901647408803304
FP,-23,0.009543123245239258
FP,-22,0.010853551228841145
FP,-21,0.007459537188212077
FP,-20,0.010023921330769856
FP,-19,0.010173596541086833
FP,-18,0.006656683286031088
FP,-17,0.005911196867624919
FP,-16,0.006505356629689535
FP,-15,0.010424635410308837
FP,-14,0.010335795084635417
FP,-13,0.012019168535868327
FP,-12,0.006070209344228109
FP,-11,0.008562057813008627
FP,-10,0.007221829096476237
FP,-9,0.0037572073936462404
FP,-8,0.00594757636388143
FP,-7,0.006794513861338297
FP,-6,0.007114356358846029
FP,-5,0.00871703306833903
FP,-4,0.009585643609364827
FP,-3,0.008027690251668294
FP,-2,0.006704873243967692
FP,-1,0.006943000157674154
FP,0,0.00744110663731893
FP,1,0.007126996517181397
FP,2,0.007196569442749023
FP,3,0.00535669485727946
FP,4,0.005407274564107259
FP,5,0.009445021947224935
FP,6,0.00568000078201294
FP,7,0.005749818483988443
FP,8,0.006041676998138428
FP,9,0.008319759368896484
FP,10,0.003733541170756022
FP,11,0.0041983644167582195
FP,12,0.006259562174479166
FP,13,0.007485443751017252
FP,14,0.00850718339284261
FP,15,0.0062982495625813805
FP,16,0.0036966292063395183
FP,17,0.0061553915341695156
FP,18,0.006566375891367594
FP,19,0.005845392545064291
FP,20,0.006889322598775228
FP,21,0.006359008948008219
FP,22,0.004581373532613118
FP,23,0.003219625949859619
FP,24,0.004086516698201498
FP,25,0.005421442985534668
FP,26,0.00363187313079834
FP,27,0.004189228216807048
FP,28,0.006979527473449707
FP,29,0.00518544594446818
FP,30,0.005183796882629394
FP,31,0.0037291264533996582
FP,32,0.005499571164449057
FP,33,0.007104257742563883
FP,34,0.0059532157580057775
FP,35,0.005089709758758545
FP,36,0.0026702268918355303
FP,37,0.004517006874084473
FP,38,0.007700594266255697
FP,39,0.006964921156565348
FP,40,0.00517962376276652
FP,41,0.00928295056025187
FP,42,0.007838125228881837
FP,43,0.0051106071472167966
FP,44,0.005650308926900228
FP,45,0.005177233219146728
FP,46,0.0034919317563374837
FP,47,0.005021824836730957
FP,48,0.002900532881418864
FP,49,0.008095252513885497
FP,50,0.005620880126953125
FP,51,0.004743428230285645
FP,52,0.005718511740366618
FP,53,0.006011595726013183
FP,54,0.0054848845799764
FP,55,0.0054649972915649415
FP,56,0.007626535892486572
FP,57,0.006214053630828858
FP,58,0.005209348996480306
FP,59,0.004062527815500896
FP,60,0.0051916019121805825
FP,61,0.004507780075073242
FP,62,0.005938483874003092
FP,63,0.008232194582621257
FP,64,0.004136763413747152
FP,65,0.005289774735768637
FP,66,0.008533343474070232
FP,67,0.004507234096527099
FP,68,0.006185998121897379
FP,69,0.009690638383229574
FP,70,0.0051516373952229825
FP,71,0.005055927435557047
FP,72,0.005699228445688883
FP,73,0.0031967759132385254
FP,74,0.002693305015563965
FP,75,0.004124150276184082
FP,76,0.005902222792307535
FP,77,0.005740870634714762
FP,78,0.005725268522898356
FP,79,0.004459187189737956
FP,80,0.007436649799346924
FP,81,0.003824083010355631
FP,82,0.004082623322804769
FP,83,0.00395856777826945
FP,84,0.0036023529370625812
FP,85,0.0034463437398274737
FP,86,0.004721386432647705
FP,87,0.00394500732421875
FP,88,0.004062935511271159
FP,89,0.004161876837412516
FP,90,0.002978230317433675
FP,91,0.0075156037012736
FP,92,0.006773785750071208
FP,93,0.009673109849294027
FP,94,0.005910267829895019
FP,95,0.0045135513941446945
FP,96,0.004830761750539144
FP,97,0.0036989363034566243
FP,98,0.0055583103497823085
FP,99,0.005938036441802979
FP,100,0.007128200531005859
TN,-100,0.00521051009496053
TN,-99,0.005312730471293131
TN,-98,0.00541585365931193
TN,-97,0.0027892327308654784
TN,-96,0.002517712910970052
TN,-95,0.0032934808731079103
TN,-94,0.003074483871459961
TN,-93,0.0030335688591003416
TN,-92,0.00265294869740804
TN,-91,0.003410358428955078
TN,-90,0.00393803596496582
TN,-89,0.00462083101272583
TN,-88,0.004869684378306071
TN,-87,0.004383201599121094
TN,-86,0.004803088506062825
TN,-85,0.003825722535451253
TN,-84,0.003358730475107829
TN,-83,0.0035591991742451984
TN,-82,0.00431419054667155
TN,-81,0.0038334878285725908
TN,-80,0.005885504881540934
TN,-79,0.0046582237879435225
TN,-78,0.006510159174601237
TN,-77,0.003849931557973226
TN,-76,0.006047860781351725
TN,-75,0.003392785390218099
TN,-74,0.004352122942606608
TN,-73,0.005778547128041585
TN,-72,0.005502185821533203
TN,-71,0.004425902366638184
TN,-70,0.005771338939666748
TN,-69,0.002987852891286214
TN,-68,0.0015208935737609864
TN,-67,0.002472557226816813
TN,-66,0.0023068888982137044
TN,-65,0.0027590338389078778
TN,-64,0.004074224630991618
TN,-63,0.002866150538126628
TN,-62,0.002878330548604329
TN,-61,0.002271083196004232
TN,-60,0.002292280991872152
TN,-59,0.0035425718625386555
TN,-58,0.004298278490702311
TN,-57,0.004554097652435303
TN,-56,0.0033528224627176924
TN,-55,0.0024687949816385906
TN,-54,0.0030139374732971193
TN,-53,0.0032416224479675294
TN,-52,0.002038710912068685
TN,-51,0.0032102465629577637
TN,-50,0.0028000108400980635
TN,-49,0.002495401700337728
TN,-48,0.001540191968282064
TN,-47,0.004375628630320231
TN,-46,0.005061221122741699
TN,-45,0.0059996223449707035
TN,-44,0.005100255012512207
TN,-43,0.0038280566533406574
TN,-42,0.004160244464874268
TN,-41,0.002808632055918376
TN,-40,0.0036676438649495442
TN,-39,0.004475777943929036
TN,-38,0.002775154908498128
TN,-37,0.0021525375048319496
TN,-36,0.0020495851834615073
TN,-35,0.0037100696563720703
TN,-34,0.005222101211547852
TN,-33,0.0048139262199401855
TN,-32,0.002986265818277995
TN,-31,0.0020199664433797203
TN,-30,0.004964854717254639
TN,-29,0.00376738707224528
TN,-28,0.0019571908315022786
TN,-27,0.002364070415496826
TN,-26,0.003286933898925781
TN,-25,0.003903885682423909
TN,-24,0.005619802474975586
TN,-23,0.004172169367472331
TN,-22,0.0028129633267720538
TN,-21,0.0028408145904541015
TN,-20,0.001119679609934489
TN,-19,0.0032751957575480146
TN,-18,0.004682610034942627
TN,-17,0.005049957434336344
TN,-16,0.006639230251312256
TN,-15,0.005422955354054769
TN,-14,0.0020955189069112143
TN,-13,0.0032337037722269695
TN,-12,0.0043869829177856446
TN,-11,0.002496375242869059
TN,-10,0.0024794809023539225
TN,-9,0.004186471303304036
TN,-8,0.002353867689768473
TN,-7,0.003390626112620036
TN,-6,0.00424827257792155
TN,-5,0.004018710454305013
TN,-4,0.0031575989723205567
TN,-3,0.0032612069447835283
TN,-2,0.0029860369364420577
TN,-1,0.0021930503845214843
TN,0,0.0035552819569905597
TN,1,0.001930387020111084
TN,2,0.0025048526128133137
TN,3,0.0027340157826741536
TN,4,0.0031429306666056317
TN,5,0.0029413509368896485
TN,6,0.005261703332265218
TN,7,0.0029591957728068038
TN,8,0.002659396330515544
