confusion_category,position_relative_to_snv,v
FN,-100,0.029182002544403077
FN,-99,0.03242121458053589
FN,-98,0.02597801367441813
FN,-97,0.025550525188446045
FN,-96,0.02485117197036743
FN,-95,0.02705420176188151
FN,-94,0.027458911736806237
FN,-93,0.02964439789454142
FN,-92,0.026418350537618002
FN,-91,0.0275457231203715
FN,-90,0.03114663998285929
FN,-89,0.028159755865732827
FN,-88,0.03539981583754222
FN,-87,0.03464614907900492
FN,-86,0.030053351720174155
FN,-85,0.031104483207066855
FN,-84,0.028546266555786133
FN,-83,0.028926527500152587
FN,-82,0.033472554683685304
FN,-81,0.02986445665359497
FN,-80,0.031077804565429686
FN,-79,0.04281067132949829
FN,-78,0.02924036145210266
FN,-77,0.03722827911376953
FN,-76,0.04464907606442769
FN,-75,0.04448703765869141
FN,-74,0.02617197116216024
FN,-73,0.03095984141031901
FN,-72,0.029597061475118
FN,-71,0.03120951692263285
FN,-70,0.025846539338429772
FN,-69,0.02910443623860677
FN,-68,0.02862623373667399
FN,-67,0.02844832340876261
FN,-66,0.03905809958775838
FN,-65,0.03025033871332804
FN,-64,0.024019563992818196
FN,-63,0.03184532602628072
FN,-62,0.03208002050717672
FN,-61,0.024732556343078613
FN,-60,0.026617403825124106
FN,-59,0.026627370516459147
FN,-58,0.023689220746358236
FN,-57,0.02332746744155884
FN,-56,0.029448500474294027
FN,-55,0.028438188234965005
FN,-54,0.023952011267344156
FN,-53,0.025473597844441732
FN,-52,0.02618072430292765
FN,-51,0.02807302792867025
FN,-50,0.02616353511810303
FN,-49,0.02666630188624064
FN,-48,0.03374255667130152
FN,-47,0.024810563723246255
FN,-46,0.023890589078267417
FN,-45,0.027690319220225013
FN,-44,0.024339919884999596
FN,-43,0.02371469815572103
FN,-42,0.024918214877446495
FN,-41,0.023710245291392006
FN,-40,0.023315250078837075
FN,-39,0.028477997779846193
FN,-38,0.027810069719950356
FN,-37,0.030149406592051186
FN,-36,0.027804088592529298
FN,-35,0.03113437692324321
FN,-34,0.025717413028081254
FN,-33,0.026943732500076294
FN,-32,0.02747735102971395
FN,-31,0.029288513660430907
FN,-30,0.02360467036565145
FN,-29,0.03073024829228719
FN,-28,0.023449402252833047
FN,-27,0.026231301625569664
FN,-26,0.028422118425369264
FN,-25,0.026650300423304237
FN,-24,0.02767992933591207
FN,-23,0.02596898396809896
FN,-22,0.02654409170150757
FN,-21,0.028086986541748047
FN,-20,0.03175395250320435
FN,-19,0.028847797711690267
FN,-18,0.03174235343933105
FN,-17,0.032143495877583826
FN,-16,0.032977651755015054
FN,-15,0.032603429158528645
FN,-14,0.03466686725616455
FN,-13,0.03468263069788615
FN,-12,0.03245515425999959
FN,-11,0.02669562021891276
FN,-10,0.028561693827311198
FN,-9,0.02733922163645426
FN,-8,0.031140027840932213
FN,-7,0.024254769484202066
FN,-6,0.026976097424825034
FN,-5,0.027200160026550294
FN,-4,0.026429915428161622
FN,-3,0.03707252313693364
FN,-2,0.03218396306037903
FN,-1,0.030874365965525306
FN,0,0.02855217615763346
FN,1,0.034874800046284994
FN,2,0.027635072867075602
FN,3,0.025482258001963295
FN,4,0.03278173168500264
FN,5,0.030216734806696573
FN,6,0.03183035016059876
FN,7,0.031762286822001135
FN,8,0.03661048173904419
FN,9,0.03349131186803182
FN,10,0.039864445924758914
FN,11,0.034461558063824976
FN,12,0.033622185786565145
FN,13,0.032205761273701984
FN,14,0.03629668225844701
FN,15,0.025373080571492516
FN,16,0.025689578851064047
FN,17,0.028394062519073487
FN,18,0.030099666913350424
FN,19,0.036280926465988156
FN,20,0.031398347218831384
FN,21,0.028497011661529542
FN,22,0.029759772221247354
FN,23,0.030672983328501383
FN,24,0.03322726806004842
FN,25,0.0370280377070109
FN,26,0.03397523005803426
FN,27,0.04318867802619934
FN,28,0.035991108417510985
FN,29,0.03540115356445313
FN,30,0.03318721373875936
FN,31,0.03719980875651042
FN,32,0.029148239294687905
FN,33,0.035012858708699544
FN,34,0.04000174005826314
FN,35,0.036054849227269495
FN,36,0.03920990387598673
FN,37,0.045955342451731364
FN,38,0.04462374011675517
FN,39,0.03757300933202108
FN,40,0.03939749360084534
FN,41,0.038906242847442624
FN,42,0.03565304239590963
FN,43,0.03481502691904704
FN,44,0.02876352071762085
FN,45,0.03078710595766703
FN,46,0.024362064202626547
FN,47,0.036422820935646694
FN,48,0.025633555253346763
FN,49,0.02767662763595581
FN,50,0.026971632639567054
FN,51,0.022925274372100832
FN,52,0.0281412672996521
FN,53,0.028094145456949868
FN,54,0.028779465357462564
FN,55,0.023596834341684976
FN,56,0.022153875827789306
FN,57,0.023326276938120522
FN,58,0.02354238748550415
FN,59,0.028232223987579345
FN,60,0.022310338815053305
FN,61,0.023954118887583413
FN,62,0.02436674952507019
FN,63,0.024993754227956137
FN,64,0.029090563853581747
FN,65,0.02513394912083944
FN,66,0.026028414964675905
FN,67,0.027124727567036946
FN,68,0.03114530245463053
FN,69,0.02951637347539266
FN,70,0.0362920572857062
FN,71,0.023169140418370565
FN,72,0.025655736923217775
FN,73,0.023721017042795816
FN,74,0.022163869539896644
FN,75,0.023303751945495606
FN,76,0.022819086710611978
FN,77,0.02216679493586222
FN,78,0.024217814604441324
FN,79,0.02428235133488973
FN,80,0.019916129112243653
FN,81,0.022287240823109945
FN,82,0.023323096434275308
FN,83,0.0209535817305247
FN,84,0.028730828762054444
FN,85,0.028007341623306273
FN,86,0.028052621086438495
