confusion_category,position_relative_to_snv,v
FN,-100,0.00712268590927124
FN,-99,0.01042144775390625
FN,-98,0.007048078378041586
FN,-97,0.005128204822540283
FN,-96,0.007950311501820883
FN,-95,0.010231920878092448
FN,-94,0.010234432220458984
FN,-93,0.009035345713297525
FN,-92,0.00974517822265625
FN,-91,0.00535469134648641
FN,-90,0.008535147507985433
FN,-89,0.007548816204071045
FN,-88,0.00483159859975179
FN,-87,0.005991911888122559
FN,-86,0.007372133731842041
FN,-85,0.008333499431610108
FN,-84,0.007657833894093832
FN,-83,0.007264211177825928
FN,-82,0.004235545794169108
FN,-81,0.007028176784515381
FN,-80,0.005853912830352783
FN,-79,0.007109231948852539
FN,-78,0.007252711455027262
FN,-77,0.010741308530171712
FN,-76,0.007963027159372965
FN,-75,0.0044649664560953775
FN,-74,0.01027163823445638
FN,-73,0.010088845888773599
FN,-72,0.011384122769037884
FN,-71,0.007630003293355306
FN,-70,0.0077963527043660484
FN,-69,0.008254272143046061
FN,-68,0.012925973733266195
FN,-67,0.008003673553466796
FN,-66,0.003943362236022949
FN,-65,0.004563627243041993
FN,-64,0.006645071506500244
FN,-63,0.005231912930806478
FN,-62,0.006049143473307292
FN,-61,0.005609572728474935
FN,-60,0.006429872512817383
FN,-59,0.005932541688283285
FN,-58,0.008491951624552409
FN,-57,0.006918811003367106
FN,-56,0.008833587169647217
FN,-55,0.007226456801096598
FN,-54,0.006271925767262777
FN,-53,0.003902476628621419
FN,-52,0.004256327946980794
FN,-51,0.0093023681640625
FN,-50,0.007772783438364664
FN,-49,0.008359394073486327
FN,-48,0.008060339291890463
FN,-47,0.00911386489868164
FN,-46,0.007382797400156657
FN,-45,0.00789421796798706
FN,-44,0.005974787871042887
FN,-43,0.006104811032613119
FN,-42,0.008882492383321127
FN,-41,0.007175583044687906
FN,-40,0.008816315333048502
FN,-39,0.009722791512807211
FN,-38,0.010905265013376873
FN,-37,0.008321118354797364
FN,-36,0.0067621064186096196
FN,-35,0.008232692082722983
FN,-34,0.006612973213195801
FN,-33,0.0055855639775594075
FN,-32,0.0054923876126607265
FN,-31,0.0056150786081949865
FN,-30,0.0030860821406046546
FN,-29,0.0055958731969197595
FN,-28,0.006904658476511637
FN,-27,0.006028256416320801
FN,-26,0.005618528525034586
FN,-25,0.006420421600341797
FN,-24,0.006180957953135172
FN,-23,0.005813326040903727
FN,-22,0.005600315729777018
FN,-21,0.00582908550898234
FN,-20,0.004697141647338868
FN,-19,0.004330639044443766
FN,-18,0.004299244085947672
FN,-17,0.014021188418070474
FN,-16,0.010578864415486652
FN,-15,0.00797292947769165
FN,-14,0.0062620457013448086
FN,-13,0.0034076897303263348
FN,-12,0.004978396892547607
FN,-11,0.003957904179890951
FN,-10,0.006532131830851237
FN,-9,0.00926036516825358
FN,-8,0.007140686511993408
FN,-7,0.012636032899220783
FN,-6,0.007659710248311361
FN,-5,0.005578475793202718
FN,-4,0.009031689167022705
FN,-3,0.008334177335103353
FN,-2,0.006453624566396077
FN,-1,0.00972787380218506
FN,0,0.005016369024912516
FN,1,0.009900225003560385
FN,2,0.006224254767100016
FN,3,0.00721611499786377
FN,4,0.004756922721862793
FN,5,0.007032675743103027
FN,6,0.006572726567586262
FN,7,0.005616978804270426
FN,8,0.00817688783009847
FN,9,0.008843965530395508
FN,10,0.01036708911259969
FN,11,0.006893734137217203
FN,12,0.006298287709554037
FN,13,0.009819186925888061
FN,14,0.010295325915018718
FN,15,0.007153855164845785
FN,16,0.006764267285664876
FN,17,0.008103063106536865
FN,18,0.008484205404917398
FN,19,0.012044010957082112
FN,20,0.009238371054331462
FN,21,0.009817580382029215
FN,22,0.009488369623819987
FN,23,0.010145119031270345
FN,24,0.005547571976979574
FN,25,0.008133734862009684
FN,26,0.010209498405456542
FN,27,0.0051954913139343264
FN,28,0.006200973987579346
FN,29,0.007268649737040202
FN,30,0.010599936644236247
FN,31,0.009728569984436036
FN,32,0.006410517692565918
FN,33,0.0061748909950256345
FN,34,0.01422776460647583
FN,35,0.005715228716532389
FN,36,0.009678477048873901
FN,37,0.005723458925882975
FN,38,0.010506596565246582
FN,39,0.016982603867848712
FN,40,0.018402823607126872
FN,41,0.013823635578155517
FN,42,0.008346382776896158
FN,43,0.007033514181772868
FN,44,0.004753355979919434
FN,45,0.004396458466847737
FN,46,0.004203270276387532
FN,47,0.010329887072245279
FN,48,0.006901901563008627
FN,49,0.00459967851638794
FN,50,0.005148540337880453
FN,51,0.006046956380208334
FN,52,0.006104559103647869
FN,53,0.0053847519556681316
FN,54,0.004460238615671793
FN,55,0.004450684388478596
FN,56,0.00423791249593099
FN,57,0.007122331460316976
FN,58,0.0058562167485555015
FN,59,0.0072754295667012536
FN,60,0.006120138168334961
FN,61,0.006429861386617025
FN,62,0.0069478122393290195
FN,63,0.0065323583285013835
FN,64,0.004972670078277588
FN,65,0.0046437478065490725
FN,66,0.0038580258687337236
FN,67,0.00669309139251709
FN,68,0.004159551461537679
FN,69,0.0069540540377298985
FN,70,0.007144604523976644
FN,71,0.006764935652414958
FN,72,0.009496301809946695
FN,73,0.009262515306472778
FN,74,0.005046352148056031
FN,75,0.0074064648151397705
FN,76,0.00441526730855306
FN,77,0.0038199830055236817
FN,78,0.006398913065592447
FN,79,0.00887126922607422
FN,80,0.007948272228240967
FN,81,0.006371394793192545
FN,82,0.00530632734298706
FN,83,0.0037662076950073244
FN,84,0.007791632811228434
FN,85,0.00811754862467448
FN,86,0.00411888837814331
FN,87,0.005521876017252604
FN,88,0.004638651212056478
FN,89,0.0040905133883158366
FN,90,0.003792978922526042
FN,91,0.003058047294616699
FN,92,0.006045947869618734
FN,93,0.006878550052642822
FN,94,0.007157829602559408
FN,95,0.003544435501098633
FN,96,0.005225407282511393
FN,97,0.009102503458658855
FN,98,0.006628376642862956
FN,99,0.005520238876342774
FN,100,0.008355187575022379
FP,-100,0.009200351238250732
FP,-99,0.009458168347676595
FP,-98,0.008046612739562989
FP,-97,0.005312273502349854
FP,-96,0.022651044527689613
FP,-95,0.03051018873850505
FP,-94,0.02561064084370931
FP,-93,0.008032963275909424
FP,-92,0.007460620403289795
FP,-91,0.008771862983703613
FP,-90,0.006760572592417398
FP,-89,0.010099976857503254
FP,-88,0.0043753234545389815
FP,-87,0.00798906167348226
FP,-86,0.008563824494679769
FP,-85,0.00646348237991333
FP,-84,0.007959066232045491
FP,-83,0.007854987780253092
FP,-82,0.010015475749969482
FP,-81,0.04918001492818197
FP,-80,0.04848652243614197
FP,-79,0.04024491508801778
FP,-78,0.06078382809956869
FP,-77,0.017695962587992352
FP,-76,0.006234087944030762
FP,-75,0.009857865969340008
FP,-74,0.0061387817064921055
FP,-73,0.01162013053894043
FP,-72,0.008067030906677247
FP,-71,0.004986277421315511
FP,-70,0.00530262549718221
FP,-69,0.0063365912437438965
FP,-68,0.008277812004089356
FP,-67,0.005381656487782796
FP,-66,0.005339202880859375
FP,-65,0.004566456476847331
FP,-64,0.004875005880991617
FP,-63,0.0041702198982238765
FP,-62,0.003353110154469808
FP,-61,0.00644530455271403
FP,-60,0.005903545220692953
FP,-59,0.004894617398579915
FP,-58,0.005423084100087484
FP,-57,0.010428649584452311
FP,-56,0.007465004920959473
FP,-55,0.006407206058502197
FP,-54,0.005876413186391195
FP,-53,0.007846039136250814
FP,-52,0.007780045668284099
FP,-51,0.014283528327941894
FP,-50,0.013353094259897868
FP,-49,0.010940263271331787
FP,-48,0.006885425249735514
FP,-47,0.006966342131296793
FP,-46,0.006361223061879476
FP,-45,0.006394548416137695
FP,-44,0.005682478745778402
FP,-43,0.0125299072265625
FP,-42,0.009706643422444662
FP,-41,0.010619955857594808
FP,-40,0.006049408912658692
FP,-39,0.006366999944051107
FP,-38,0.00546782652537028
FP,-37,0.005418594678243001
FP,-36,0.006434353192647299
FP,-35,0.006326660315195719
FP,-34,0.009179594516754151
FP,-33,0.011067763964335125
FP,-32,0.00821321964263916
