confusion_category,position_relative_to_snv,mean_attention,plot_attention,baseline
FN,-150,0.009398070126771928,0.009398070126771928,0.0
FN,-149,0.009168761488981545,0.009168761488981545,0.0
FN,-148,0.009072185033001006,0.009072185033001006,0.0
FN,-147,0.00915352708660066,0.00915352708660066,0.0
FN,-146,0.009257528674788773,0.009257528674788773,0.0
FN,-145,0.00915557585656643,0.00915557585656643,0.0
FN,-144,0.009073188798502087,0.009073188798502087,0.0
FN,-143,0.009025044129230083,0.009025044129230083,0.0
FN,-142,0.009030707315541803,0.009030707315541803,0.0
FN,-141,0.009065056261606514,0.009065056261606514,0.0
FN,-140,0.009177429527044296,0.009177429527044296,0.0
FN,-139,0.009127448443323374,0.009127448443323374,0.0
FN,-138,0.009089370318688452,0.009089370318688452,0.0
FN,-137,0.009003723659552633,0.009003723659552633,0.0
FN,-136,0.009093853547237813,0.009093853547237813,0.0
FN,-135,0.009219307648018003,0.009219307648018003,0.0
FN,-134,0.009237018823623657,0.009237018823623657,0.0
FN,-133,0.009223921396769584,0.009223921396769584,0.0
FN,-132,0.009256027438677848,0.009256027438677848,0.0
FN,-131,0.009244848005473615,0.009244848005473615,0.0
FN,-130,0.009360928051173688,0.009360928051173688,0.0
FN,-129,0.009312139162793755,0.009312139162793755,0.0
FN,-128,0.009326960765756667,0.009326960765756667,0.0
FN,-127,0.009254907248541713,0.009254907248541713,0.0
FN,-126,0.009207699070684612,0.009207699070684612,0.0
FN,-125,0.009156258427537978,0.009156258427537978,0.0
FN,-124,0.009127005361951887,0.009127005361951887,0.0
FN,-123,0.009203122854232788,0.009203122854232788,0.0
FN,-122,0.009240418728441,0.009240418728441,0.0
FN,-121,0.009251063321717084,0.009251063321717084,0.0
FN,-120,0.009245551535859703,0.009245551535859703,0.0
FN,-119,0.009247907199896871,0.009247907199896871,0.0
FN,-118,0.009153473931364715,0.009153473931364715,0.0
FN,-117,0.009222787250764667,0.009222787250764667,0.0
FN,-116,0.009229912855662405,0.009229912855662405,0.0
FN,-115,0.00924774419516325,0.00924774419516325,0.0
FN,-114,0.009386041597463191,0.009386041597463191,0.0
FN,-113,0.009381986628286541,0.009381986628286541,0.0
FN,-112,0.009386355257593095,0.009386355257593095,0.0
FN,-111,0.009474059659987688,0.009474059659987688,0.0
FN,-110,0.009468034668825566,0.009468034668825566,0.0
FN,-109,0.009519690424203872,0.009519690424203872,0.0
FN,-108,0.00956223847810179,0.00956223847810179,0.0
FN,-107,0.009705506577156485,0.009705506577156485,0.0
FN,-106,0.009721693024039269,0.009721693024039269,0.0
FN,-105,0.009738861550576985,0.009738861550576985,0.0
FN,-104,0.009718354898504913,0.009718354898504913,0.0
FN,-103,0.009659658391028643,0.009659658391028643,0.0
FN,-102,0.009638796392828226,0.009638796392828226,0.0
FN,-101,0.009627267667092383,0.009627267667092383,0.0
FN,-100,0.009591444558463991,0.009591444558463991,0.0
FN,-99,0.009574987464584411,0.009574987464584411,0.0
FN,-98,0.00960453860461712,0.00960453860461712,0.0
FN,-97,0.009533966542221606,0.009533966542221606,0.0
FN,-96,0.009595663617365063,0.009595663617365063,0.0
FN,-95,0.009573864829726518,0.009573864829726518,0.0
FN,-94,0.009519500019960105,0.009519500019960105,0.0
FN,-93,0.009548037122003734,0.009548037122003734,0.0
FN,-92,0.009605171554721893,0.009605171554721893,0.0
FN,-91,0.009707455402240156,0.009707455402240156,0.0
FN,-90,0.009693713621236383,0.009693713621236383,0.0
FN,-89,0.009687315919436515,0.009687315919436515,0.0
FN,-88,0.009655672442167997,0.009655672442167997,0.0
FN,-87,0.009737127530388533,0.009737127530388533,0.0
FN,-86,0.009685451849363744,0.009685451849363744,0.0
FN,-85,0.009686200567521154,0.009686200567521154,0.0
FN,-84,0.00965314126573503,0.00965314126573503,0.0
FN,-83,0.009616101407445968,0.009616101407445968,0.0
FN,-82,0.009574201866053044,0.009574201866053044,0.0
FN,-81,0.009571722745895385,0.009571722745895385,0.0
FN,-80,0.0095403567655012,0.0095403567655012,0.0
FN,-79,0.009472518237307668,0.009472518237307668,0.0
FN,-78,0.009424128006212413,0.009424128006212413,0.0
FN,-77,0.00944813737180084,0.00944813737180084,0.0
FN,-76,0.009460865948349238,0.009460865948349238,0.0
FN,-75,0.009463611161336302,0.009463611161336302,0.0
FN,-74,0.009520995588973164,0.009520995588973164,0.0
FN,-73,0.009462868296541273,0.009462868296541273,0.0
FN,-72,0.009411107171326876,0.009411107171326876,0.0
FN,-71,0.009452009689994156,0.009452009689994156,0.0
FN,-70,0.009506026990711689,0.009506026990711689,0.0
FN,-69,0.009456064119003713,0.009456064119003713,0.0
FN,-68,0.009600128163583577,0.009600128163583577,0.0
FN,-67,0.009642414008267224,0.009642414008267224,0.0
FN,-66,0.00972346793860197,0.00972346793860197,0.0
FN,-65,0.009759299424476921,0.009759299424476921,0.0
FN,-64,0.009861746123060584,0.009861746123060584,0.0
FN,-63,0.009850233704783022,0.009850233704783022,0.0
FN,-62,0.009772746008820832,0.009772746008820832,0.0
FN,-61,0.00978521594312042,0.00978521594312042,0.0
FN,-60,0.009755037501454353,0.009755037501454353,0.0
FN,-59,0.00969267241191119,0.00969267241191119,0.0
FN,-58,0.009766485816799104,0.009766485816799104,0.0
FN,-57,0.009792378642596305,0.009792378642596305,0.0
FN,-56,0.009777096132747829,0.009777096132747829,0.0
FN,-55,0.009824641961604357,0.009824641961604357,0.0
FN,-54,0.009839943163096904,0.009839943163096904,0.0
FN,-53,0.009792012851685286,0.009792012851685286,0.0
FN,-52,0.009771772366948426,0.009771772366948426,0.0
FN,-51,0.009827890661545097,0.009827890661545097,0.0
FN,-50,0.00976801976095885,0.00976801976095885,0.0
FN,-49,0.009787634056992829,0.009787634056992829,0.0
FN,-48,0.009833054360933602,0.009833054360933602,0.0
FN,-47,0.00981352861970663,0.00981352861970663,0.0
FN,-46,0.009815711812116205,0.009815711812116205,0.0
FN,-45,0.009823242821730672,0.009823242821730672,0.0
FN,-44,0.009869040073826909,0.009869040073826909,0.0
FN,-43,0.009969675550237297,0.009969675550237297,0.0
FN,-42,0.009939918778836727,0.009939918778836727,0.0
FN,-41,0.009844593945890665,0.009844593945890665,0.0
FN,-40,0.009704889310523868,0.009704889310523868,0.0
FN,-39,0.009719701972790063,0.009719701972790063,0.0
FN,-38,0.009681422989815473,0.009681422989815473,0.0
FN,-37,0.009680473715998233,0.009680473715998233,0.0
FN,-36,0.009697915278375149,0.009697915278375149,0.0
FN,-35,0.009700069827958941,0.009700069827958941,0.0
FN,-34,0.009719068538397551,0.009719068538397551,0.0
FN,-33,0.009743904699571431,0.009743904699571431,0.0
FN,-32,0.00976457162760198,0.00976457162760198,0.0
FN,-31,0.009823877224698662,0.009823877224698662,0.0
FN,-30,0.00985563320107758,0.00985563320107758,0.0
FN,-29,0.009897707467898727,0.009897707467898727,0.0
FN,-28,0.009931796216405928,0.009931796216405928,0.0
FN,-27,0.009940828182734548,0.009940828182734548,0.0
FN,-26,0.010053777182474733,0.010053777182474733,0.0
FN,-25,0.009954073959961533,0.009954073959961533,0.0
FN,-24,0.009871469200588763,0.009871469200588763,0.0
