confusion_category,position_relative_to_snv,mean_attention
FN,-256,0.009102080352604389
FN,-255,0.008929757592268288
FN,-254,0.008969276226125658
FN,-253,0.008970072120428085
FN,-252,0.008935511982999743
FN,-251,0.008947038063779474
FN,-250,0.008831602204591036
FN,-249,0.008814142681658269
FN,-248,0.008861709851771593
FN,-247,0.008908506357111037
FN,-246,0.008933996185660362
FN,-245,0.008951683505438268
FN,-244,0.00891171021386981
FN,-243,0.008928842181339859
FN,-242,0.008946095420978963
FN,-241,0.008811961770989
FN,-240,0.008784940871410072
FN,-239,0.00884575500153005
FN,-238,0.008910283967852593
FN,-237,0.008888943013735115
FN,-236,0.008876462983898818
FN,-235,0.008823148659430444
FN,-234,0.00892951142974198
FN,-233,0.00897434065118432
FN,-232,0.009032643013633788
FN,-231,0.009054590207524598
FN,-230,0.008996315784752369
FN,-229,0.009108856348320841
FN,-228,0.009166756263002753
FN,-227,0.009104576003737748
FN,-226,0.009147709445096552
FN,-225,0.009082779227755964
FN,-224,0.00905290246475488
FN,-223,0.009003375773318112
FN,-222,0.0090690934099257
FN,-221,0.008989385445602238
FN,-220,0.009087037718854845
FN,-219,0.009110273169353604
FN,-218,0.009081859989091754
FN,-217,0.009143240000121296
FN,-216,0.009083320228382945
FN,-215,0.00908117238432169
FN,-214,0.009079349949024618
FN,-213,0.009072772124782205
FN,-212,0.009063636679202318
FN,-211,0.009132838835939764
FN,-210,0.00915096016600728
FN,-209,0.009162588035687804
FN,-208,0.0092062644707039
FN,-207,0.009116561426781118
FN,-206,0.009151029959321022
FN,-205,0.009141682828776539
FN,-204,0.009106763531453907
FN,-203,0.009111617426387966
FN,-202,0.009202666636556387
FN,-201,0.009170773481018841
FN,-200,0.00921519090887159
FN,-199,0.009235982988029719
FN,-198,0.009264163714833558
FN,-197,0.009371635615825652
FN,-196,0.009352938677184284
FN,-195,0.009319115285761655
FN,-194,0.00930228897370398
FN,-193,0.009332731682807207
FN,-192,0.009392628516070544
FN,-191,0.009310956136323512
FN,-190,0.00940027469303459
FN,-189,0.009419308239594103
FN,-188,0.009389608353376388
FN,-187,0.00936082840897143
FN,-186,0.009372710906900466
FN,-185,0.009364136341027916
FN,-184,0.009396829772740603
FN,-183,0.009443030436523258
FN,-182,0.009369786847382783
FN,-181,0.009381294967606663
FN,-180,0.009407072598114609
FN,-179,0.009459751006215811
FN,-178,0.00942448640242219
FN,-177,0.009416154208593071
FN,-176,0.009452392044477165
FN,-175,0.009442071905359626
FN,-174,0.009453719770535827
FN,-173,0.009475858500227332
FN,-172,0.009525759937241673
FN,-171,0.009504762450233102
FN,-170,0.009552568038925529
FN,-169,0.00944567335769534
FN,-168,0.009496931037865579
FN,-167,0.009495900166220962
FN,-166,0.009492570096626877
FN,-165,0.00958027297630906
FN,-164,0.009644412761554122
FN,-163,0.009608889971859753
FN,-162,0.00965131402015686
FN,-161,0.009708664524368941
FN,-160,0.009644363401457667
FN,-159,0.009719015439040959
FN,-158,0.009686242607422173
FN,-157,0.009679970652796329
FN,-156,0.009774081744253635
FN,-155,0.009858862613327801
FN,-154,0.009770409339107573
FN,-153,0.009765180987305938
FN,-152,0.009725075345486403
FN,-151,0.009697753158397972
FN,-150,0.009747785395011305
FN,-149,0.009718287587165832
FN,-148,0.009649757351726294
FN,-147,0.009732800759375096
FN,-146,0.009766260865144432
FN,-145,0.009775824598036706
FN,-144,0.00980638972017914
FN,-143,0.009690813259221614
FN,-142,0.009701693360693753
FN,-141,0.00964720394462347
FN,-140,0.00965768343769014
FN,-139,0.009651148915290833
FN,-138,0.009640338039025665
FN,-137,0.009580565695650876
FN,-136,0.009636901034973562
FN,-135,0.009683911870233715
FN,-134,0.00970636730082333
FN,-133,0.0096472347388044
FN,-132,0.009618907156400382
FN,-131,0.009550670622847974
FN,-130,0.00962666628882289
FN,-129,0.009642547257244586
FN,-128,0.00964115746319294
FN,-127,0.00970358625985682
FN,-126,0.00968173765577376
FN,-125,0.009712451677769423
FN,-124,0.009632954085245728
FN,-123,0.009560919329524041
FN,-122,0.009592535011470317
FN,-121,0.009554834384471179
FN,-120,0.009614006294868886
FN,-119,0.009658848298713565
FN,-118,0.009593468210659921
FN,-117,0.009555660015903413
FN,-116,0.009576414199545979
FN,-115,0.009528245218098164
FN,-114,0.009495984348468482
FN,-113,0.009490183680318296
FN,-112,0.009425972057506442
FN,-111,0.009448485616594553
FN,-110,0.009520452967844904
FN,-109,0.009658988905139268
FN,-108,0.009664508821442723
FN,-107,0.009739382406696678
FN,-106,0.009763827663846314
FN,-105,0.009810266476124525
FN,-104,0.009788942253217102
FN,-103,0.009758893088437616
FN,-102,0.009756857990287244
FN,-101,0.009771658503450454
FN,-100,0.009674276430159808
FN,-99,0.009684721208177507
FN,-98,0.009676510775461793
FN,-97,0.009664114210754632
FN,-96,0.00971580581739545
FN,-95,0.009778609201312065
FN,-94,0.009713459159247578
FN,-93,0.009716194435022772
FN,-92,0.00976762388832867
FN,-91,0.009741618405096233
FN,-90,0.009723240151070059
FN,-89,0.009626850434578955
FN,-88,0.009561597732827068
FN,-87,0.009584608185105026
FN,-86,0.00960998702328652
FN,-85,0.009605016694404184
FN,-84,0.00967152061406523
FN,-83,0.009668952086940408
FN,-82,0.00965069686062634
FN,-81,0.009551740288734435
FN,-80,0.009642427917569876
FN,-79,0.009607071378268302
FN,-78,0.009576717801392078
FN,-77,0.009537704484537245
FN,-76,0.009548483863472939
FN,-75,0.009497218830510974
FN,-74,0.009609241988509893
FN,-73,0.009584311014041304
FN,-72,0.009658895479515196
FN,-71,0.009649130464531482
FN,-70,0.009717552200891077
FN,-69,0.009729777853935957
FN,-68,0.009743002490140498
FN,-67,0.009707976966165006
FN,-66,0.00972547623794526
FN,-65,0.009692839072085917
FN,-64,0.009641198255121709
FN,-63,0.009629179956391454
FN,-62,0.009710468845441937
FN,-61,0.009690286200493574
FN,-60,0.009713793992996217
FN,-59,0.009786056126467884
FN,-58,0.009832979766651989
FN,-57,0.009805124900303781
FN,-56,0.009792421623133122
FN,-55,0.009809871190227568
FN,-54,0.0098159492155537
FN,-53,0.009772281465120613
FN,-52,0.00982507056556642
FN,-51,0.00983455616980791
FN,-50,0.009889090773649514
FN,-49,0.00995757692027837
FN,-48,0.00996079962234944
FN,-47,0.009957742188125849
FN,-46,0.009914819579571486
FN,-45,0.009815821838565171
FN,-44,0.009793250025250017
FN,-43,0.009835159294307233
FN,-42,0.009840765241533518
FN,-41,0.009904548074118794
FN,-40,0.00988111752551049
FN,-39,0.01002836165484041
FN,-38,0.009931290410459042
FN,-37,0.009876687866635621
FN,-36,0.009945575809106232
FN,-35,0.009927508486434818
FN,-34,0.009960067910142242
FN,-33,0.009999736128374934
FN,-32,0.010112215192057192
FN,-31,0.00995581197552383
FN,-30,0.00993078769184649
FN,-29,0.009921302245929837
FN,-28,0.009898212468251587
FN,-27,0.009985713167116045
FN,-26,0.009960244568064809
FN,-25,0.009945527142845094
FN,-24,0.009914558897726237
FN,-23,0.009900671471841633
FN,-22,0.009852480147965253
FN,-21,0.009900194108486176
FN,-20,0.009859706703573466
FN,-19,0.009850172637961806
FN,-18,0.010011710878461599
FN,-17,0.010031873816624284
FN,-16,0.009983651633374393
FN,-15,0.010080787278711796
FN,-14,0.01010777726303786
FN,-13,0.01007386093493551
FN,-12,0.010055716056376696
FN,-11,0.010120058436878026
FN,-10,0.0100239867111668
FN,-9,0.01005098421126604
FN,-8,0.010023023062385618
FN,-7,0.009984791693277657
