confusion_category,position_relative_to_snv,mean_attention,plot_attention,baseline
FN,-256,0.009654588047415018,0.009654588047415018,0.0
FN,-255,0.009409106294624507,0.009409106294624507,0.0
FN,-254,0.009400878841988742,0.009400878841988742,0.0
FN,-253,0.00939748013857752,0.00939748013857752,0.0
FN,-252,0.00950652102008462,0.00950652102008462,0.0
FN,-251,0.00936978027690202,0.00936978027690202,0.0
FN,-250,0.009105072948150337,0.009105072948150337,0.0
FN,-249,0.00908420855179429,0.00908420855179429,0.0
FN,-248,0.009028700781054794,0.009028700781054794,0.0
FN,-247,0.00898744178004563,0.00898744178004563,0.0
FN,-246,0.008997492697089911,0.008997492697089911,0.0
FN,-245,0.00901547096669674,0.00901547096669674,0.0
FN,-244,0.008968073148280383,0.008968073148280383,0.0
FN,-243,0.008939014957286417,0.008939014957286417,0.0
FN,-242,0.00908513214904815,0.00908513214904815,0.0
FN,-241,0.00915125620085746,0.00915125620085746,0.0
FN,-240,0.009238627357408404,0.009238627357408404,0.0
FN,-239,0.009332776749506593,0.009332776749506593,0.0
FN,-238,0.009361512688919903,0.009361512688919903,0.0
FN,-237,0.00941601383499801,0.00941601383499801,0.0
FN,-236,0.009356348509900272,0.009356348509900272,0.0
FN,-235,0.009319751015864313,0.009319751015864313,0.0
FN,-234,0.009300695173442364,0.009300695173442364,0.0
FN,-233,0.009284280072897673,0.009284280072897673,0.0
FN,-232,0.009297596616670489,0.009297596616670489,0.0
FN,-231,0.009355649300850928,0.009355649300850928,0.0
FN,-230,0.009361604982987047,0.009361604982987047,0.0
FN,-229,0.009376044594682753,0.009376044594682753,0.0
FN,-228,0.00942303574178368,0.00942303574178368,0.0
FN,-227,0.009363815668039024,0.009363815668039024,0.0
FN,-226,0.009352701962925494,0.009352701962925494,0.0
FN,-225,0.00933625445701182,0.00933625445701182,0.0
FN,-224,0.009440065249800683,0.009440065249800683,0.0
FN,-223,0.009491074611432851,0.009491074611432851,0.0
FN,-222,0.009511491111479699,0.009511491111479699,0.0
FN,-221,0.009476366178132594,0.009476366178132594,0.0
