confusion_category,position_relative_to_snv,v
FN,-100,0.011522575219472248
FN,-99,0.014281508127848308
FN,-98,0.011925613085428874
FN,-97,0.00795161485671997
FN,-96,0.014424188137054443
FN,-95,0.008974023660024007
FN,-94,0.014136242866516113
FN,-93,0.017680017153422038
FN,-92,0.01393993854522705
FN,-91,0.014069914817810059
FN,-90,0.01087816874186198
FN,-89,0.012241387367248535
FN,-88,0.010609127680460613
FN,-87,0.014048016866048176
FN,-86,0.013100221951802571
FN,-85,0.007517661253611247
FN,-84,0.008735291163126628
FN,-83,0.008131824334462485
FN,-82,0.011040606498718263
FN,-81,0.01133136510848999
FN,-80,0.01651225487391154
FN,-79,0.015721937815348308
FN,-78,0.01343216101328532
FN,-77,0.013031715552012126
FN,-76,0.01361647129058838
FN,-75,0.012015939553578693
FN,-74,0.009417852560679117
FN,-73,0.014385108947753905
FN,-72,0.010015327135721843
FN,-71,0.0130517578125
FN,-70,0.010527948538462322
FN,-69,0.013536066214243572
FN,-68,0.012799515724182128
FN,-67,0.009511485894521077
FN,-66,0.01020152489344279
FN,-65,0.01390773852666219
FN,-64,0.012817220687866211
FN,-63,0.01060484806696574
FN,-62,0.014337695439656574
FN,-61,0.016313142776489258
FN,-60,0.01569492181142171
FN,-59,0.011138083140055337
FN,-58,0.02051914612452189
FN,-57,0.019055228233337402
FN,-56,0.015494635105133056
FN,-55,0.017448415756225587
FN,-54,0.01533602476119995
FN,-53,0.013781779607137043
FN,-52,0.010588825543721515
FN,-51,0.007274250984191894
FN,-50,0.011776516437530518
FN,-49,0.018035802841186523
FN,-48,0.013532338937123616
FN,-47,0.01249890406926473
FN,-46,0.01239858865737915
FN,-45,0.010561457475026449
FN,-44,0.00999284823735555
FN,-43,0.013669817447662354
FN,-42,0.020587596893310547
FN,-41,0.016369165579477943
FN,-40,0.011586636702219646
FN,-39,0.011256217956542969
FN,-38,0.010949507554372151
FN,-37,0.013979548613230388
FN,-36,0.012659770647684733
FN,-35,0.013637450536092121
FN,-34,0.014683873653411865
FN,-33,0.011843307813008625
FN,-32,0.015848246415456135
FN,-31,0.014625895023345947
FN,-30,0.013928194840749104
FN,-29,0.017728464603424074
FN,-28,0.013453170458475749
FN,-27,0.013499372005462647
FN,-26,0.012056576410929363
FN,-25,0.012278904914855957
FN,-24,0.010589688618977864
FN,-23,0.01786890427271525
FN,-22,0.01665822188059489
FN,-21,0.016697489420572916
FN,-20,0.010956308046976726
FN,-19,0.013911631107330322
FN,-18,0.0122611665725708
FN,-17,0.015190447966257731
FN,-16,0.011771608988444012
FN,-15,0.008807631333669026
FN,-14,0.010762153466542562
FN,-13,0.010943412780761719
FN,-12,0.011571218967437744
FN,-11,0.010995724995930989
FN,-10,0.012150170803070069
FN,-9,0.012448467413584392
FN,-8,0.013388947645823162
FN,-7,0.01619594653447469
FN,-6,0.017999951839447022
FN,-5,0.011179308096567791
FN,-4,0.008899706999460856
FN,-3,0.007827037970225015
FN,-2,0.00988103707631429
FN,-1,0.012987159887949627
FN,0,0.015588971773783367
FN,1,0.020599934260050454
FN,2,0.02209516684214274
FN,3,0.019354639053344728
FN,4,0.00843787431716919
FN,5,0.012005118529001872
FN,6,0.016614362398783368
FN,7,0.01714858611424764
FN,8,0.008132802645365396
FN,9,0.011428544521331787
FN,10,0.013332677682240803
FN,11,0.014155245621999104
FN,12,0.00946945031483968
FN,13,0.011393661499023438
FN,14,0.013561062812805176
FN,15,0.011496939659118653
FN,16,0.010305497646331787
FN,17,0.006130224068959554
FN,18,0.01278946320215861
FN,19,0.013940625985463459
FN,20,0.009896339575449626
FN,21,0.009711960951487223
FN,22,0.008579285144805908
FN,23,0.01422582705815633
FN,24,0.01522128423055013
FN,25,0.015440493424733479
FN,26,0.01121604601542155
FN,27,0.012925421396891276
FN,28,0.009748090902964274
FN,29,0.008593615690867105
FN,30,0.00781798760096232
FN,31,0.011963767210642497
FN,32,0.010100756486256917
FN,33,0.014356830914815266
FN,34,0.012435121536254883
FN,35,0.012783489227294921
FN,36,0.010033195813496907
FN,37,0.00973154385884603
FN,38,0.007013765176137289
FN,39,0.006967811584472656
FN,40,0.007965148289998373
FN,41,0.007129469712575277
FN,42,0.00918688456217448
FN,43,0.010640243689219158
FN,44,0.010521992047627765
FN,45,0.012820758819580079
FN,46,0.014067209561665855
FN,47,0.00687373161315918
