example_id,confusion_category,position_relative_to_snv,ism_importance
chr17:22850626:prostate_gland:0,TP,-100,0.0023641586303710938
chr17:22850626:prostate_gland:0,TP,-99,0.0023512840270996094
chr17:22850626:prostate_gland:0,TP,-98,0.0016369819641113281
chr17:22850626:prostate_gland:0,TP,-97,0.00531315803527832
chr17:22850626:prostate_gland:0,TP,-96,0.0025060176849365234
chr17:22850626:prostate_gland:0,TP,-95,0.006066322326660156
chr17:22850626:prostate_gland:0,TP,-94,0.002599477767944336
chr17:22850626:prostate_gland:0,TP,-93,0.0022745132446289062
chr17:22850626:prostate_gland:0,TP,-92,0.0027208328247070312
chr17:22850626:prostate_gland:0,TP,-91,0.002237081527709961
chr17:22850626:prostate_gland:0,TP,-90,0.004533529281616211
chr17:22850626:prostate_gland:0,TP,-89,0.0035161972045898438
chr17:22850626:prostate_gland:0,TP,-88,0.0038056373596191406
chr17:22850626:prostate_gland:0,TP,-87,0.004345417022705078
chr17:22850626:prostate_gland:0,TP,-86,0.002552032470703125
chr17:22850626:prostate_gland:0,TP,-85,0.0041675567626953125
chr17:22850626:prostate_gland:0,TP,-84,0.002531290054321289
chr17:22850626:prostate_gland:0,TP,-83,0.003386974334716797
chr17:22850626:prostate_gland:0,TP,-82,0.003714323043823242
chr17:22850626:prostate_gland:0,TP,-81,0.0015902519226074219
chr17:22850626:prostate_gland:0,TP,-80,0.003051280975341797
chr17:22850626:prostate_gland:0,TP,-79,0.002016305923461914
chr17:22850626:prostate_gland:0,TP,-78,0.0012698173522949219
chr17:22850626:prostate_gland:0,TP,-77,0.001638650894165039
chr17:22850626:prostate_gland:0,TP,-76,0.0025153160095214844
chr17:22850626:prostate_gland:0,TP,-75,0.0020477771759033203
chr17:22850626:prostate_gland:0,TP,-74,0.0035529136657714844
chr17:22850626:prostate_gland:0,TP,-73,0.002319812774658203
chr17:22850626:prostate_gland:0,TP,-72,0.0017275810241699219
chr17:22850626:prostate_gland:0,TP,-71,0.0012335777282714844
chr17:22850626:prostate_gland:0,TP,-70,0.001941680908203125
chr17:22850626:prostate_gland:0,TP,-69,0.0031461715698242188
chr17:22850626:prostate_gland:0,TP,-68,0.0044689178466796875
chr17:22850626:prostate_gland:0,TP,-67,0.0052032470703125
chr17:22850626:prostate_gland:0,TP,-66,0.0036249160766601562
chr17:22850626:prostate_gland:0,TP,-65,0.0040476322174072266
chr17:22850626:prostate_gland:0,TP,-64,0.008044004440307617
chr17:22850626:prostate_gland:0,TP,-63,0.003211498260498047
chr17:22850626:prostate_gland:0,TP,-62,0.006226539611816406
chr17:22850626:prostate_gland:0,TP,-61,0.003593921661376953
chr17:22850626:prostate_gland:0,TP,-60,0.004496097564697266
chr17:22850626:prostate_gland:0,TP,-59,0.010478019714355469
chr17:22850626:prostate_gland:0,TP,-58,0.007752895355224609
chr17:22850626:prostate_gland:0,TP,-57,0.004177093505859375
chr17:22850626:prostate_gland:0,TP,-56,0.0037949085235595703
chr17:22850626:prostate_gland:0,TP,-55,0.008831977844238281
chr17:22850626:prostate_gland:0,TP,-54,0.006730318069458008
chr17:22850626:prostate_gland:0,TP,-53,0.005383014678955078
chr17:22850626:prostate_gland:0,TP,-52,0.007173061370849609
chr17:22850626:prostate_gland:0,TP,-51,0.007967948913574219
chr17:22850626:prostate_gland:0,TP,-50,0.003618001937866211
chr17:22850626:prostate_gland:0,TP,-49,0.00545501708984375
chr17:22850626:prostate_gland:0,TP,-48,0.001447916030883789
chr17:22850626:prostate_gland:0,TP,-47,0.000392913818359375
chr17:22850626:prostate_gland:0,TP,-46,0.0050048828125
chr17:22850626:prostate_gland:0,TP,-45,0.002337932586669922
chr17:22850626:prostate_gland:0,TP,-44,0.0011653900146484375
chr17:22850626:prostate_gland:0,TP,-43,0.0011777877807617188
chr17:22850626:prostate_gland:0,TP,-42,0.0013990402221679688
chr17:22850626:prostate_gland:0,TP,-41,0.003425121307373047
