confusion_category,position_relative_to_snv,v
FN,-100,0.0021928788411120573
FN,-99,0.00219423525656263
FN,-98,0.0023028350186844668
FN,-97,0.002350877976665894
FN,-96,0.0025180853344500065
FN,-95,0.0024381061953802903
FN,-94,0.0024987822522719704
FN,-93,0.0023675181965033213
FN,-92,0.0023998942164083323
FN,-91,0.002472467254847288
FN,-90,0.002209632769227028
FN,-89,0.0017062757847209772
FN,-88,0.0020371380324165026
FN,-87,0.00187976215655605
FN,-86,0.0017477697071929773
FN,-85,0.0018878247899313768
FN,-84,0.0017654895099500814
FN,-83,0.0019797225544850032
FN,-82,0.002381736903140942
FN,-81,0.002096671766291062
FN,-80,0.002438886581609646
FN,-79,0.002321066725999117
FN,-78,0.0022069856027762094
FN,-77,0.0018805924678842226
FN,-76,0.0021362153564890227
FN,-75,0.0023790086060762406
FN,-74,0.0018046899636586509
FN,-73,0.0018048228385547796
FN,-72,0.001728324101616939
FN,-71,0.001483500221123298
FN,-70,0.0018013877421617509
FN,-69,0.0018192969324688116
FN,-68,0.0018853142236669859
FN,-67,0.0017496072066326936
FN,-66,0.0019041786280771097
FN,-65,0.0017641526709000269
FN,-64,0.00212055629119277
FN,-63,0.002116275237252315
FN,-62,0.0022490657741824783
FN,-61,0.002667780754466852
FN,-60,0.0022236352041363717
FN,-59,0.002590643285463254
FN,-58,0.002605179324746132
FN,-57,0.0027329541308184465
FN,-56,0.00270067364598314
FN,-55,0.002822847881664832
FN,-54,0.0020335637778043747
FN,-53,0.0019696045294404028
FN,-52,0.001726757250726223
FN,-51,0.002261694533129533
FN,-50,0.002843312695622444
FN,-49,0.0033869131344060107
FN,-48,0.0018423290054003397
FN,-47,0.0019641183440883957
FN,-46,0.0017385547732313475
FN,-45,0.0018784174943963685
FN,-44,0.0020029276298979917
FN,-43,0.001963812553634246
FN,-42,0.0019665560871362686
FN,-41,0.0019890155581136545
FN,-40,0.0016468485568960508
FN,-39,0.0017017662152647973
FN,-38,0.0021233114103476206
FN,-37,0.0020012102089822293
